position,name,rating,reviewCount,category,address,phone,email,website,instagram,facebook,whatsapp,hours,profileUrl,scrapedAt
11,GLI Grupo Líder Inmobiliario,4.9,50,Agencia inmobiliaria,"Blvd. Jose, Diego Valadés Ríos 571-Local 4A, Chapultepec, Desarrollo Urbano Tres Ríos, 80040 Culiacán Rosales, Sin.",6672366555,ventas@gli.com.mx,https://gli.com.mx/,instagram.com/inmobiliariagli,facebook.com/GLI.INMOBILIARIA,,,"https://www.google.com/maps/place/GLI+Grupo+L%C3%ADder+Inmobiliario/@24.8270944,-107.4288447,14z/data=!4m10!1m2!2m1!1sAgentes+inmobiliarios+en+Culiacan,+Mexico!3m6!1s0x86bcda70f9edbce3:0x190eb9b0b9a24266!8m2!3d24.8154442!4d-107.3878481!15sCilBZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gQ3VsaWFjYW4sIE1leGljb1oqIihhZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gY3VsaWFjYW4gbWV4aWNvkgEScmVhbF9lc3RhdGVfYWdlbmN5mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJwb1FsUkhjSEJWVnpsMFRtMW5lVTlIWkVoTlZHUjNVMGRTUjFvell4QULgAQD6AQQIABBE!16s%2Fg%2F11cn7vzc6z?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA3M0gBUAM%3D",2026-01-17T08:45:10.371Z
12,Felher Inmobiliaria,4.3,50,Agencia inmobiliaria,"Blvrd Dr Mora 1197, Las Quintas, 80060 Culiacán Rosales, Sin.",6677154501,karina@felher.com,https://www.felherinmobiliaria.com/,,,5216672040722,,"https://www.google.com/maps/place/Felher+Inmobiliaria/@24.8270944,-107.4288447,14z/data=!4m10!1m2!2m1!1sAgentes+inmobiliarios+en+Culiacan,+Mexico!3m6!1s0x86bcd7568dfd7473:0x752b29c1368026a7!8m2!3d24.81371!4d-107.377762!15sCilBZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gQ3VsaWFjYW4sIE1leGljb5IBEnJlYWxfZXN0YXRlX2FnZW5jeeABAA!16s%2Fg%2F1vhkk_1f?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA3M0gBUAM%3D",2026-01-17T08:45:15.291Z
13,Alcázar del rey,4.8,50,Complejo de apartamentos,"Blvrd Riberas del Tamazula, Rivera de Tamazula, Riberas de Tamazula, 80040 Culiacán Rosales, Sin.",6675991702,contacto@jema.mx,https://jema.mx/alcazar/,instagram.com/inmobiliariajema,facebook.com/InmobiliariaJema,+526673360624,,"https://www.google.com/maps/place/Alc%C3%A1zar+del+rey/@24.8270944,-107.4288447,14z/data=!4m10!1m2!2m1!1sAgentes+inmobiliarios+en+Culiacan,+Mexico!3m6!1s0x86bcd98097ad3c4b:0x650fbf7a2650663!8m2!3d24.8293874!4d-107.3757658!15sCilBZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gQ3VsaWFjYW4sIE1leGljb1oqIihhZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gY3VsaWFjYW4gbWV4aWNvkgERYXBhcnRtZW50X2NvbXBsZXiaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjFrY2xOc1NYZE9ia3BFVWtWc2NsRlVVa1ZrYlVwVVdqSmtSazVyUlJBQuABAPoBBAgAEBo!16s%2Fg%2F11stj4c921?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA3M0gBUAM%3D",2026-01-17T08:45:20.159Z
14,Asentum Agencia Inmobiliaria en Culiacán,5,50,Agencia inmobiliaria,"San Agustín 136, Barrio San Agustín, La Primavera, 80199 Culiacán Rosales, Sin.",6672943248,hola@asentum.com,https://asentum.com.mx/,instagram.com/asentum_mx,facebook.com/tr,526672943247,,"https://www.google.com/maps/place/Asentum+Agencia+Inmobiliaria+en+Culiac%C3%A1n/@24.8270944,-107.4288447,14z/data=!4m10!1m2!2m1!1sAgentes+inmobiliarios+en+Culiacan,+Mexico!3m6!1s0x4a8b55393cf53905:0xa85cf0417242b146!8m2!3d24.7394443!4d-107.3991361!15sCilBZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gQ3VsaWFjYW4sIE1leGljb1oqIihhZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gY3VsaWFjYW4gbWV4aWNvkgEScmVhbF9lc3RhdGVfYWdlbmN5mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5LY1VsSExWaEJFQUXgAQD6AQQIABBJ!16s%2Fg%2F11svkdxpd6?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA3M0gBUAM%3D",2026-01-17T08:45:23.778Z
15,CENTURY 21 Grupo Oro | Inmobiliaria,4.1,50,Agencia inmobiliaria,"Av. Federalismo 2500, Col. Recursos Hidráulicos, 80100 Culiacán Rosales, Sin.",6677210021,grupooroc21@gmail.com,https://century21grupooro.com/,,,,,"https://www.google.com/maps/place/CENTURY+21+Grupo+Oro+%7C+Inmobiliaria/@24.7394443,-107.4372449,14z/data=!4m10!1m2!2m1!1sAgentes+inmobiliarios+en+Culiacan,+Mexico!3m6!1s0x86bcd0a5d59186ed:0x4ac81b707ba90238!8m2!3d24.7958245!4d-107.4166318!15sCilBZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gQ3VsaWFjYW4sIE1leGljb1oqIihhZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gY3VsaWFjYW4gbWV4aWNvkgEScmVhbF9lc3RhdGVfYWdlbmN5mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVIxZFhCWWFURkJSUkFC4AEA-gEECAAQOQ!16s%2Fg%2F11bzzpcs1d?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA3M0gBUAM%3D",2026-01-17T08:45:28.544Z
16,Alviseya Inmobiliaria,5,50,Agencia inmobiliaria,"Av. El Dorado #686 Col. Las Quintas Col, Gran Avenida El Dorado 698, Las Quintas, 80060 Culiacán Rosales, Sin.",6671310278,alviseya@gmail.com,http://www.alviseya.com/,instagram.com/alviseyamx,facebook.com/alviseyamx,,,"https://www.google.com/maps/place/Alviseya+Inmobiliaria/@24.7958245,-107.4547406,14z/data=!4m10!1m2!2m1!1sAgentes+inmobiliarios+en+Culiacan,+Mexico!3m6!1s0x86bcd782d193aaf3:0xa2045117cd23ca84!8m2!3d24.8115851!4d-107.3658149!15sCilBZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gQ3VsaWFjYW4sIE1leGljb1oqIihhZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gY3VsaWFjYW4gbWV4aWNvkgEScmVhbF9lc3RhdGVfYWdlbmN5mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVF0Y0ZseGVFbFJFQUXgAQD6AQQIABAi!16s%2Fg%2F11h07ddhn0?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA3M0gBUAM%3D",2026-01-17T08:45:31.123Z
17,VIEDAS Soluciones Inmobiliarias,5,50,Agentes inmobiliarios,"Luis de La Torre 1330-Local 10, Chapultepec, 80040 Culiacán Rosales, Sin.",6671530298,,,,,,,"https://www.google.com/maps/place/VIEDAS+Soluciones+Inmobiliarias/@24.8115851,-107.4039237,14z/data=!4m10!1m2!2m1!1sAgentes+inmobiliarios+en+Culiacan,+Mexico!3m6!1s0x86bcd0a65d908583:0xdfc69723e3ee8da5!8m2!3d24.8182771!4d-107.3935608!15sCilBZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gQ3VsaWFjYW4sIE1leGljb5IBEnJlYWxfZXN0YXRlX2FnZW50c-ABAA!16s%2Fg%2F11ddwpwt39?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA3M0gBUAM%3D",2026-01-17T08:45:32.934Z
18,TuCasaIdeal,5,50,Agencia inmobiliaria,"De Los Mangos 1885, La Campiña, 80060 Culiacán Rosales, Sin.",6671551366,ventas@tucasaideal.com.mx,https://tucasaideal.com.mx/,instagram.com/tucasaideal,facebook.com/Tucasaideal.com.mx,526671551366,,"https://www.google.com/maps/place/TuCasaIdeal/@24.8182771,-107.4316696,14z/data=!4m10!1m2!2m1!1sAgentes+inmobiliarios+en+Culiacan,+Mexico!3m6!1s0x86bcda566311affd:0xf723c7086b3130b!8m2!3d24.815313!4d-107.3639945!15sCilBZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gQ3VsaWFjYW4sIE1leGljb1oqIihhZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gY3VsaWFjYW4gbWV4aWNvkgEScmVhbF9lc3RhdGVfYWdlbmN54AEA!16s%2Fg%2F11rffcdss0?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA3M0gBUAM%3D",2026-01-17T08:45:37.167Z
19,Castañeda Asesores,,50,Agentes inmobiliarios,"Art. 123 1449-2, Fovissste Chapultepec, Chapultepec, 80040 Culiacán Rosales, Sin.",6671600805,email@email.com,https://castanedaasesores.com/,,facebook.com/sharer.php,526674742780,,"https://www.google.com/maps/place/Casta%C3%B1eda+Asesores/@24.815313,-107.4021033,14z/data=!4m10!1m2!2m1!1sAgentes+inmobiliarios+en+Culiacan,+Mexico!3m6!1s0x86bcdba4d3b2840f:0xcac2dd9587a3cdbd!8m2!3d24.8211313!4d-107.3858324!15sCilBZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gQ3VsaWFjYW4sIE1leGljb5IBEnJlYWxfZXN0YXRlX2FnZW50c-ABAA!16s%2Fg%2F11jsr9ml9t?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA3M0gBUAM%3D",2026-01-17T08:45:42.352Z
20,Gestión inmobiliaria del Noroeste,5,50,Agentes inmobiliarios,"Blvrd Dr Manuel Romero 96-int. 14, Chapultepec, 80040 Culiacán Rosales, Sin.",6671654010,,,,,,,"https://www.google.com/maps/place/Gesti%C3%B3n+inmobiliaria+del+Noroeste/@24.8211313,-107.4239412,14z/data=!4m10!1m2!2m1!1sAgentes+inmobiliarios+en+Culiacan,+Mexico!3m6!1s0x86bcdb21c913ad5f:0xd33c21e4568b39dd!8m2!3d24.8169332!4d-107.3900345!15sCilBZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gQ3VsaWFjYW4sIE1leGljb1oqIihhZ2VudGVzIGlubW9iaWxpYXJpb3MgZW4gY3VsaWFjYW4gbWV4aWNvkgEScmVhbF9lc3RhdGVfYWdlbnRzmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU4xYm1abU1XRm5FQUXgAQD6AQQIABA3!16s%2Fg%2F11fp9hwc6f?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA3M0gBUAM%3D",2026-01-17T08:45:44.298Z
