position,name,rating,reviewCount,category,address,phone,email,website,instagram,facebook,whatsapp,hours,profileUrl,scrapedAt
11,Colegio SEBEC,,39,Colegio privado,"Blvrd Dr Mora 2010 -16, La Campiña, 80060 Culiacán Rosales, Sin.",6679600444,medios@sebec.edu.mx,http://www.sebec.edu.mx/,,,526671614925,,"https://www.google.com/maps/place/Colegio+SEBEC/@24.8286103,-107.4081949,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcd7609afec4a9:0xf4f083a408b7d3fb!8m2!3d24.8157587!4d-107.3604731!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvkgEOcHJpdmF0ZV9zY2hvb2zgAQA!16s%2Fg%2F1tg5vh8w?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:44:44.883Z
12,Colegio Moskalia,4.4,39,Centro de educación preescolar,"Isla de Guadalupe 1461, Las Quintas, 80060 Culiacán Rosales, Sin.",6671720814,,,,,,,"https://www.google.com/maps/place/Colegio+Moskalia/@24.8157587,-107.3795275,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcd75edc40e639:0x5964a69da4c3fc36!8m2!3d24.8130038!4d-107.3725608!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvWiYiJGVzY3VlbGFzIGVuIGN1bGlhY2FuIHJvc2FsZXMgbcOpeGljb5IBCXByZXNjaG9vbJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyczVOR0pFWkdwYVZVcDFZV3BHZUdNeWVIQk9iRkpGWVVaa2ExZEhZeEFC4AEA-gEECFIQSA!16s%2Fg%2F11fz31kr_2?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:44:47.199Z
13,"Escuela Activa Integral, A.C.",,39,Colegio privado,"Blvrd Dr Manuel Romero 21 pte, Gabriel Leyva, 80030 Culiacán Rosales, Sin.",6677152400,elsembrador@activa.edu.mx,http://www.activa.edu.mx/,instagram.com/escuelaactivaintegral,facebook.com/escuelaactivaintegral,526677152400,,"https://www.google.com/maps/place/Escuela+Activa+Integral,+A.C./@24.8130038,-107.3916152,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcda07ddf55b4d:0x5b290177908dd2d4!8m2!3d24.8161963!4d-107.3963058!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvkgEOcHJpdmF0ZV9zY2hvb2zgAQA!16s%2Fg%2F1tdr3rnt?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:44:52.151Z
14,Dirección General de Escuelas Preparatorias,4.4,39,Departamento universitario,"Circuito Intrerior Oriente SN, Cd Universitaria, Privada del Real, 80040 Culiacán Rosales, Sin.",6677121656,,http://dgep.uas.edu.mx/,,,,,"https://www.google.com/maps/place/Direcci%C3%B3n+General+de+Escuelas+Preparatorias/@24.8161963,-107.4153602,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcd9f981e868c3:0x93e09fd52f21beb0!8m2!3d24.8254045!4d-107.3817364!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvWiYiJGVzY3VlbGFzIGVuIGN1bGlhY2FuIHJvc2FsZXMgbcOpeGljb5IBFXVuaXZlcnNpdHlfZGVwYXJ0bWVudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOUE1XTnhkbDkzUlJBQuABAPoBBAgAEDk!16s%2Fm%2F04n4n2t?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:44:56.226Z
15,Colegio Culiacán,4.4,39,Institución educativa,"Desarrollo Urbano Tres Ríos, 80020 Culiacán Rosales, Sin.",6677509287,contacto@colegioculiacan.edu.mx,https://www.colegioculiacan.edu.mx/,instagram.com/col_cul,facebook.com/plugins,,,"https://www.google.com/maps/place/Colegio+Culiac%C3%A1n/@24.8254045,-107.4007908,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcda7487274efb:0x329cd2ab8f16923a!8m2!3d24.8186206!4d-107.4117751!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvWiYiJGVzY3VlbGFzIGVuIGN1bGlhY2FuIHJvc2FsZXMgbcOpeGljb5IBF2VkdWNhdGlvbmFsX2luc3RpdHV0aW9umgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU10YTB4eGVIQm5SUkFC4AEA-gEECAAQJg!16s%2Fg%2F1w04kk0r?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:45:00.225Z
16,Universidad Católica De Culiacán,4.1,39,Universidad,"C. Catedráticos 225, Tierra Blanca, 80030 Culiacán Rosales, Sin.",6677123017,contacto@ucatolica.edu.mx,http://ucatolica.edu.mx/,instagram.com/ucacln,facebook.com/ucatolicacln,,,"https://www.google.com/maps/place/Universidad+Cat%C3%B3lica+De+Culiac%C3%A1n/@24.8186206,-107.4308295,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcda04470849c5:0x6290783747102657!8m2!3d24.8228658!4d-107.3924418!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvWiYiJGVzY3VlbGFzIGVuIGN1bGlhY2FuIHJvc2FsZXMgbcOpeGljb5IBCnVuaXZlcnNpdHmaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUm1jemhIZG5CQlJSQULgAQD6AQQIABAY!16s%2Fg%2F1v7tltpp?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:45:03.337Z
17,Colegio CEDI,,39,Colegio privado,"Del Guamuchil 1849, La Campiña, 80060 Culiacán Rosales, Sin.",6677151603,,,,,,,"https://www.google.com/maps/place/Colegio+CEDI/@24.8228658,-107.4114962,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcd75f74895365:0x7decbea18467219f!8m2!3d24.8173124!4d-107.3644637!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvkgEOcHJpdmF0ZV9zY2hvb2zgAQA!16s%2Fg%2F1hd_33nn9?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:45:05.187Z
18,Instituto Bilingüe Jean Piaget,,39,Escuela de primaria,"Isla del Carmen 1678, Las Quintas, 80060 Culiacán Rosales, Sin.",6677132324,,http://ibjp.mx/,,,,,"https://www.google.com/maps/place/Instituto+Biling%C3%BCe+Jean+Piaget/@24.8173124,-107.3835181,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcd75947813aa7:0xb3726a4076e4f8ba!8m2!3d24.81391!4d-107.368047!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvkgEOcHJpbWFyeV9zY2hvb2zgAQA!16s%2Fg%2F1tczqt2j?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:45:15.078Z
19,Escuela Secundaria Obrera Campesino,,39,,"Universo 2981, Obrero Campesino, 80000 Culiacán Rosales, Sin.",6677530952,,,,,,,"https://www.google.com/maps/place/Escuela+Secundaria+Obrera+Campesino/@24.8173124,-107.3835181,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcd9f0cc79a73d:0x6f6f1a9576ac75f1!8m2!3d24.8294393!4d-107.3790763!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvkgEQc2Vjb25kYXJ5X3NjaG9vbOABAA!16s%2Fg%2F1tpf7knf?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:45:17.002Z
20,Instituto Papalotl,3.9,39,Institución educativa,"Calle Gral. Angel Flores 607, Primer Cuadro, 80000 Culiacán Rosales, Sin.",6677520425,hola@papalotl.edu.mx,http://www.papalotl.edu.mx/,instagram.com/InstitutoPapalotl,facebook.com/tr,526674521219,,"https://www.google.com/maps/place/Instituto+Papalotl/@24.8294393,-107.3981307,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcd0af4e063ad7:0x673b891cd0251109!8m2!3d24.8101437!4d-107.3869096!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvWiYiJGVzY3VlbGFzIGVuIGN1bGlhY2FuIHJvc2FsZXMgbcOpeGljb5IBF2VkdWNhdGlvbmFsX2luc3RpdHV0aW9umgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5YYUV3eVRqQlJSUkFC4AEA-gEECAAQKQ!16s%2Fg%2F1tpf7kn9?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:45:21.448Z
21,Escuela Primaria Gral. Ángel Flores,,39,Escuela de primaria,"Prol. Álvaro Obregón 1329, Gabriel Leyva, 80030 Culiacán Rosales, Sin.",,,,,,,,"https://www.google.com/maps/place/Escuela+Primaria+Gral.+%C3%81ngel+Flores/@24.8101437,-107.405964,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcda07ce1baf7f:0x46c8b7a53d74b7d1!8m2!3d24.8173591!4d-107.3959395!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvkgEOcHJpbWFyeV9zY2hvb2zgAQA!16s%2Fg%2F11c6zy713y?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:45:23.973Z
22,Escuela Federal ( Primaria ) Venustiano Carranza,,39,Escuela de primaria,"80030, Abogados y o Cuarta 450, Burócrata, Culiacán Rosales, Sin.",,,,,,,,"https://www.google.com/maps/place/Escuela+Federal+(+Primaria+)+Venustiano+Carranza/@24.8101437,-107.405964,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcda1cacb340fd:0x9a19c32fb0e6765c!8m2!3d24.8269979!4d-107.3904202!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvkgEOcHJpbWFyeV9zY2hvb2zgAQA!16s%2Fg%2F11cs2gp35_?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:45:26.265Z
23,Senda Knowmads Junior,,39,Instituto de secundaria,"Gran Avenida El Dorado 1405-Oriente, Las Quintas, 80060 Culiacán Rosales, Sin.",,,http://knowmadsjunior.mx/,instagram.com/sendadelrio,facebook.com/sendadelrio,,,"https://www.google.com/maps/place/Senda+Knowmads+Junior/@24.8269979,-107.4094746,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcd9fcc66ef6d3:0xfbf9b33b6de6da38!8m2!3d24.8215105!4d-107.3738333!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvkgELaGlnaF9zY2hvb2zgAQA!16s%2Fg%2F11h7fvkk6q?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:45:30.845Z
24,Escuela Primaria Coronel Rodolfo T. Loaiza,,39,Escuela primaria,"Agricultores 181, Tierra Blanca, 80030 Culiacán Rosales, Sin.",6677071135,,http://www.tloaiza.edu.mx/,,,,,"https://www.google.com/maps/place/Escuela+Primaria+Coronel+Rodolfo+T.+Loaiza/@24.8409425,-107.4108722,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcda05027c12a9:0xeaf39ca27fd1713b!8m2!3d24.8256263!4d-107.3932586!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvkgERZWxlbWVudGFyeV9zY2hvb2zgAQA!16s%2Fg%2F1tkc2jzv?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:45:39.452Z
25,SEBEC Kindergarten,,39,Colegio privado,"Laguna De, Lago de Papagayo 1346, Las Quintas, 80060 Culiacán Rosales, Sin.",6677169494,medios@sebec.edu.mx,http://www.sebec.edu.mx/,,,526671614925,,"https://www.google.com/maps/place/SEBEC+Kindergarten/@24.8256263,-107.412313,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcd757348e9e03:0x4f6365200a5c1f3e!8m2!3d24.8239816!4d-107.3648125!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvkgEOcHJpdmF0ZV9zY2hvb2zgAQA!16s%2Fg%2F1tfhgvql?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:45:41.285Z
26,Escuela Primaria José María Morelos y Pavón,,39,Escuela primaria,"Neptuno 1983-1903, Rubén Jaramillo, Ruben Jaramillo, 80015 Culiacán Rosales, Sin.",,,,,,,,"https://www.google.com/maps/place/Escuela+Primaria+Jos%C3%A9+Mar%C3%ADa+Morelos+y+Pav%C3%B3n/@24.8239816,-107.3838669,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcd980a3fd10e3:0xb0c3c5e6b54a6aa9!8m2!3d24.8358915!4d-107.3788678!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvkgERZWxlbWVudGFyeV9zY2hvb2zgAQA!16s%2Fg%2F11h7s4r1xp?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:45:43.226Z
27,Jardín de Niños Colegio Culiacán,5,39,Centro de educación preescolar,"Av Dr Emigdio Flores San 1070, Chapultepec, 80040 Culiacán Rosales, Sin.",6677164582,contacto@colegioculiacan.edu.mx,http://www.colegioculiacan.edu.mx/,instagram.com/col_cul,facebook.com/plugins,,,"https://www.google.com/maps/place/Jard%C3%ADn+de+Ni%C3%B1os+Colegio+Culiac%C3%A1n/@24.8195543,-107.4052419,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcda0095555555:0x5ad6f90594d939b5!8m2!3d24.8162361!4d-107.3873011!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvkgEJcHJlc2Nob29s4AEA!16s%2Fg%2F1tfccm8n?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:45:48.150Z
28,Preescolar Jean Piaget,5,39,Centro de educación preescolar,"Gran Avenida El Dorado 1635, Las Quintas, 80060 Culiacán Rosales, Sin.",,,http://ibjp.mx/,instagram.com/JeanPiagetCuliacan,facebook.com/photo,,,"https://www.google.com/maps/place/Preescolar+Jean+Piaget/@24.8195543,-107.4052419,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcd9e2881bab7b:0x2cd993ce79bd71bd!8m2!3d24.818724!4d-107.3703977!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvkgEJcHJlc2Nob29s4AEA!16s%2Fg%2F11cjk8g2zl?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:45:52.877Z
29,"UASVirtual, Universidad Autónoma de Sinaloa",4.3,39,Universidad a distancia,"Platón 856, Villa Universidad, Universidad, 80010 Culiacán Rosales, Sin.",6677290215,,http://cuv.uas.edu.mx/sitio/,,,,,"https://www.google.com/maps/place/UASVirtual,+Universidad+Aut%C3%B3noma+de+Sinaloa/@24.8342032,-107.4030829,15z/data=!4m10!1m2!2m1!1sescuelas+en+CULIACAN+ROSALES,+M%C3%A9xico!3m6!1s0x86bcd9f5e5a1824d:0xffe32b8e321b2fec!8m2!3d24.8342032!4d-107.3840285!15sCiVlc2N1ZWxhcyBlbiBDVUxJQUNBTiBST1NBTEVTLCBNw6l4aWNvWiYiJGVzY3VlbGFzIGVuIGN1bGlhY2FuIHJvc2FsZXMgbcOpeGljb5IBD29wZW5fdW5pdmVyc2l0eZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSUE9VcG1aalJSUlJBQuABAPoBBAgAECw!16s%2Fg%2F12cp0xz4s?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2OUgBUAM%3D",2026-01-16T18:45:59.846Z
