position,name,rating,reviewCount,category,address,phone,email,website,instagram,facebook,whatsapp,hours,profileUrl,scrapedAt
13,dportenis Benito Juárez Culiacán,4.3,43,Tienda de deportes,"Calle Benito Juarez 13-Pte, Primer Cuadro, Centro, 80000 Culiacán Rosales, Sin.",6677521792,info@AuroraESite.xxx,https://www.dportenis.mx/,,,526699155300,,"https://www.google.com/maps/place/dportenis+Benito+Ju%C3%A1rez+Culiac%C3%A1n/@24.8129451,-107.4214947,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd0af113d7f43:0xb52eb0ebd4fd06c1!8m2!3d24.8074749!4d-107.3946337!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEUc3BvcnRpbmdfZ29vZHNfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTlhhRWx4UnpWblJSQULgAQD6AQQIABAn!16s%2Fg%2F11b76cmj6f?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:14:26.089Z
14,Idearte Culiacán,4.3,43,Tienda de uniformes,"Av Dr Ruperto Paliza 779, Primer Cuadro, 80000 Culiacán Rosales, Sin.",6671707553,,,,,,,"https://www.google.com/maps/place/Idearte+Culiac%C3%A1n/@24.8129451,-107.4214947,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd75f20708671:0x9457b529c36abf00!8m2!3d24.81187!4d-107.3942225!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBDXVuaWZvcm1fc3RvcmXgAQA!16s%2Fg%2F1hhwvplj4?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:14:28.452Z
15,Zapateria Y Deportes Lux,4.6,43,Zapatería,"Av Gral Juan Carrasco 244, Primer Cuadro, 80000 Culiacán Rosales, Sin.",6677150351,,,,,,,"https://www.google.com/maps/place/Zapateria+Y+Deportes+Lux/@24.8129451,-107.4214947,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd0af73e1b683:0x15ba49cb5d4cfe18!8m2!3d24.8067464!4d-107.3956477!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEKc2hvZV9zdG9yZZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VORWMwNXVUVXhuRUFF4AEA-gEECAAQPA!16s%2Fg%2F1tfsc8p2?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:14:30.645Z
16,HRT Sports Culiacan,5,43,Tienda de deportes,"Profr. Juan Macedo López, Desarrollo Urbano Tres Ríos, 80030 Culiacán Rosales, Sin.",6673368834,,,,,,,"https://www.google.com/maps/place/HRT+Sports+Culiacan/@24.8129451,-107.4214947,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcdb6ca5255285:0xcd146f432f88484f!8m2!3d24.8177099!4d-107.400858!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEUc3BvcnRpbmdfZ29vZHNfc3RvcmXgAQA!16s%2Fg%2F11gyyk4638?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:14:32.309Z
17,DEPORTES JOYCE 3 RIOS,3.8,43,Tienda de deportes,"Calle Universitarios Ote. 433, Comunicadores, 80030 Culiacán Rosales, Sin.",6677170202,deportesjoyce@gmail.com,http://www.deportesjoyce.com.mx/,,,,,"https://www.google.com/maps/place/DEPORTES+JOYCE+3+RIOS/@24.8129451,-107.4214947,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcda177bc8394d:0xfad42a2a9ceadedc!8m2!3d24.8344529!4d-107.3972289!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBFHNwb3J0aW5nX2dvb2RzX3N0b3Jl4AEA!16s%2Fg%2F11g_60kg_?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:14:39.536Z
18,Calzzasport Campiña,5,43,Tienda de deportes,"Blvrd Dr Mora 1725, La Campiña, 80060 Culiacán Rosales, Sin.",8009272867,,http://www.calzzasport.com/,instagram.com/calzzasport.mx,facebook.com/tr,,,"https://www.google.com/maps/place/Calzzasport+Campi%C3%B1a/@24.8129451,-107.4214947,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd7640ece7ed3:0x8c61fe562e8d61e9!8m2!3d24.8165727!4d-107.3654609!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEUc3BvcnRpbmdfZ29vZHNfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjAxUjJKdWFIQlJWV3cwV1cweFVsVnFWa1JqUld4M1pGaEdaazV1WXhBQuABAPoBBAgAED4!16s%2Fg%2F11qh3y2k2j?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:14:43.923Z
19,Efectos,5,43,Tienda de deportes,"Heráclito 3013, U.a.s., UAS, 80000 Culiacán Rosales, Sin.",6677532584,,,,,,,"https://www.google.com/maps/place/Efectos/@24.8129451,-107.4214947,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd9f7b9497209:0x5568c26f4f137634!8m2!3d24.8301753!4d-107.3831969!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBFHNwb3J0aW5nX2dvb2RzX3N0b3Jl4AEA!16s%2Fg%2F1thw74_n?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:14:46.545Z
20,Deportes Joyce,4.3,43,Tienda de deportes,"Enrique Félix Castro 1865, Infonavit Humaya, Humaya, 80020 Culiacán Rosales, Sin.",6672576000,,,,,,,"https://www.google.com/maps/place/Deportes+Joyce/@24.8129451,-107.4214947,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcda724456a7f1:0x3203575738274df1!8m2!3d24.8225282!4d-107.4123742!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEUc3BvcnRpbmdfZ29vZHNfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkNjR1JpUmpsQlJSQULgAQD6AQQIABA0!16s%2Fg%2F11c5g40pdk?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:14:48.708Z
21,Raudor ️,4.8,43,Tienda de bicicletas,"80040, Blvd. Francisco Labastida Ochoa 1421, Chapultepec del Río, 80040 Culiacán Rosales, Sin.",6672575669,,http://www.raudor.com/,instagram.com/raudormx,facebook.com/raudor,,,"https://www.google.com/maps/place/Raudor+%EF%B8%8F/@24.8225282,-107.450483,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd9ffa97dad13:0xec0ba6f2dee8a302!8m2!3d24.8191319!4d-107.3825507!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgENYmljeWNsZV9zdG9yZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOd01FeG1lSEJuUlJBQuABAPoBBAhcEBw!16s%2Fg%2F11clzhjf48?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:14:51.741Z
22,dportenis Plaza Forum Culiacán,4.5,43,Tienda de ropa de deportes,"Blvd.Jose Diego Valadez No.1676 PA-09 Desarrollo Urbano Tres Rios 80000, Desarrollo Urbano Tres Ríos, 80020 Culiacán Rosales, Sin.",6699155300,info@AuroraESite.xxx,https://www.dportenis.mx/,,,526699155300,,"https://www.google.com/maps/place/dportenis+Plaza+Forum+Culiac%C3%A1n/@24.8191319,-107.4206595,14z/data=!3m1!5s0x86bcda09e07e44e7:0xd2a738d8696c08fc!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcda09d8d66c7b:0x123cae43100805cc!8m2!3d24.8143019!4d-107.4004298!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEQc3BvcnRzd2Vhcl9zdG9yZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VRM2IySlFZbnBuUlJBQuABAPoBBAgAECU!16s%2Fg%2F1tggtz9k?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:14:55.549Z
23,CHARLY,4.4,43,Tienda de deportes,"Forum Culiacán Blvd. Jose Diego Valadez 1676 Local, PA - 07, Desarrollo Urbano Tres Ríos, 80020 Culiacán Rosales, Sin.",6677120302,,,,,,,"https://www.google.com/maps/place/CHARLY/@24.8191319,-107.4206595,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcda09df07fa73:0xe04dfe51836f7a25!8m2!3d24.814139!4d-107.4002912!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEUc3BvcnRpbmdfZ29vZHNfc3RvcmXgAQA!16s%2Fg%2F11c6t6pdxm?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:14:58.452Z
24,Deportes Joyce,4.3,43,Tienda de deportes,"Mariano Escobedo 70, Primer Cuadro, 80000 Culiacán Rosales, Sin.",6677136212,,,,,,,"https://www.google.com/maps/place/Deportes+Joyce/@24.8191319,-107.4206595,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd0af0b226265:0xc8877eb83dafe73!8m2!3d24.8065464!4d-107.395043!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEUc3BvcnRpbmdfZ29vZHNfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUXlkVXcyZUhWQlJSQULgAQD6AQQICRAv!16s%2Fg%2F1tn01ny5?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:00.311Z
25,Sport Saldos,2.8,43,Tienda de ropa de deportes,"C. Josefa Ortiz de Domínguez 1555, Gabriel Leyva, 80030 Culiacán Rosales, Sin.",6681254270,,https://www.facebook.com/CaroSaldos,,facebook.com/CaroSaldos,,,"https://www.google.com/maps/place/Sport+Saldos/@24.8191319,-107.4206595,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcdbc145cef7f3:0x2ee2d3b1924ed3f9!8m2!3d24.821193!4d-107.3972475!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBEHNwb3J0c3dlYXJfc3RvcmXgAQA!16s%2Fg%2F11rk4h0zpx?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:04.864Z
26,dpvale Oficina Culiacán,4,43,Tienda de deportes,"Esq. con Miguel Hidalgo, Av Gral Juan Carrasco 360 norte, Primer Cuadro, Centro, 80000 Culiacán Rosales, Sin.",6677159311,info@AuroraESite.xxx,http://www.dportenis.mx/,,,526699155300,,"https://www.google.com/maps/place/dpvale+Oficina+Culiac%C3%A1n/@24.8191319,-107.4206595,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd0a6f2e95e1b:0x4a77daf83602b352!8m2!3d24.8105335!4d-107.3964309!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEUc3BvcnRpbmdfZ29vZHNfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTjFhR1ZsYzNWblJSQULgAQD6AQQIABAW!16s%2Fg%2F11b76h6dxd?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:07.536Z
27,dportenis Rubí Culiacán,4.5,43,Tienda de deportes,"Av. Gral. Domingo Rubi esq, Calle Gral Rafael Buelna Tenorio #685, Norte Col. Centro, 80000 Culiacán Rosales, Sin.",6699155300,info@AuroraESite.xxx,https://www.dportenis.mx/,,,526699155300,,"https://www.google.com/maps/place/dportenis+Rub%C3%AD+Culiac%C3%A1n/@24.8191319,-107.4206595,14z/data=!3m1!5s0x86bcd0a618b32ad3:0x363f96a3af2dd7fe!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd0a61e84dfc3:0xaea0038bd9770324!8m2!3d24.8104003!4d-107.3970773!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEUc3BvcnRpbmdfZ29vZHNfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUXRkRXBQUTNSM1JSQULgAQD6AQQIABAi!16s%2Fg%2F11b76lthys?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:11.518Z
