position,name,rating,reviewCount,category,priceLevel,address,phone,website,hours,latitude,longitude,plusCode,profileUrl,scrapedAt
11,FARMACIAS SIMILARES,5,,Farmacia,,"Las Quintas, 80060 Culiacán Rosales, Sin.",800 911 6666,https://www.farmaciasdesimilares.com/,,,,,"https://www.google.com/maps/place/FARMACIAS+SIMILARES/@24.8145968,-107.3870562,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd9fe0e601bc5:0x573ae4639f1a99fd!8m2!3d24.8178541!4d-107.379526!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTldPVXBoVkd4QlJSQULgAQD6AQQIABA0!16s%2Fg%2F11l6t3x0cr?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:39:34.480Z
12,FARMACIAS DEL AHORRO La Isla 2,,,Farmacia,,"Blvd. Isla Musalá 1439-ORIENTE, Fracc Musalá Isla Bonita, Raquet Club, 80065 Culiacán Rosales, Sin.",800 711 2222,http://www.fahorro.com/,,,,,"https://www.google.com/maps/place/FARMACIAS+DEL+AHORRO+La+Isla+2/@24.8178541,-107.3985804,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd9d601b658eb:0xf9b431006a16f04e!8m2!3d24.8233731!4d-107.3703978!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBCHBoYXJtYWN54AEA!16s%2Fg%2F11mf0mr9ql?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:39:35.877Z
13,Farmacia Guadalajara,4.3,,Farmacia,,"Blvrd Pedro Anaya 1805, Chapultepec, 80040 Culiacán Rosales, Sin.",833 276 2242,https://www.farmaciasguadalajara.com.mx/PaginaWebFragua/,,,,,"https://www.google.com/maps/place/Farmacia+Guadalajara/@24.8178541,-107.3985804,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcda0372004675:0x61b1ad706641877b!8m2!3d24.8243221!4d-107.3905122!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjE0VEdJelJqQlhWV1EwWW14V1RscEljRFJUVkZwS1pWUmFVMkZHUlJBQuABAPoBBAgAEEA!16s%2Fg%2F1ttdyx13?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:39:37.587Z
14,Farmacias Benavides,4.6,,Farmacia,,"Blvrd Pedro Anaya SN, Chapultepec, SFARMACIA BENAVIDES, 80040 Culiacán Rosales, Sin.",81 8126 0000,https://www.benavides.com.mx/,,,,,"https://www.google.com/maps/place/Farmacias+Benavides/@24.8243221,-107.4095666,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcda015f263773:0xf6b8fa1defe7503b!8m2!3d24.8214694!4d-107.389975!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUXRMVXR0Y2xOM0VBReABAPoBBAg-ECw!16s%2Fg%2F1tj1mz7n?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:39:39.792Z
15,Farmacia Emergencias Suc Sinaloa,,,Farmacia,,"Blvrd Dr Mora 844, Las Quintas, 80060 Culiacán Rosales, Sin.",667 764 6258,,,,,,"https://www.google.com/maps/place/Farmacia+Emergencias+Suc+Sinaloa/@24.8243221,-107.4095666,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd700473a915f:0xaf3eb5c31e040507!8m2!3d24.8142333!4d-107.3738996!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBCHBoYXJtYWN54AEA!16s%2Fg%2F11wwhdz876?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:39:41.819Z
16,Farmacias Guadalajara Isla Musalá,4.1,,Farmacia,,"Blvd. Isla Musalá 1447, Fracc Musalá Isla Bonita, Raquet Club, 80065 Culiacán Rosales, Sin.",33 3818 1818,https://www.farmaciasguadalajara.com/,,,,,"https://www.google.com/maps/place/Farmacias+Guadalajara+Isla+Musal%C3%A1/@24.8142333,-107.392954,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd9e37e2552d9:0xf205c548da5ce5b!8m2!3d24.8237052!4d-107.3703523!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnhvUTFwRVNrdFViVlphWW0xT05FNUZOV0ZpZVRFMllqRmFRbFJXUlJBQuABAPoBBAgAEB4!16s%2Fg%2F11g6ynwsrh?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:39:43.864Z
17,Farmacia Emergencias Suc. Rehabilitación,5,,Farmacia,,"Blvd. Francisco I. Madero 1169, Las Vegas, 80090 Culiacán Rosales, Sin.",667 764 4386,https://farmaciaemergencias.com.mx/,,,,,"https://www.google.com/maps/place/Farmacia+Emergencias+Suc.+Rehabilitaci%C3%B3n/@24.8142333,-107.392954,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd753d7d99591:0xf43248ff015466fe!8m2!3d24.8055917!4d-107.3796225!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3ngAQA!16s%2Fg%2F11kdqc3m10?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:39:45.848Z
18,Farmacia La Paz - Culiacán Venustiano Carranza,5,,Farmacia,,"C. Miguel Hidalgo Lote Oriente # 894-Local 2, Primer Cuadro, Colonia Centro, 80000 Culiacán Rosales, Sin.",667 764 6529,https://www.farmacialapaz.com.mx/,,,,,"https://www.google.com/maps/place/Farmacia+La+Paz+-+Culiac%C3%A1n+Venustiano+Carranza/@24.8142333,-107.392954,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd75a63653c45:0x3fe5183c93681754!8m2!3d24.8097101!4d-107.3840953!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTk9NMGwyVWs5M0VBReABAPoBBAgAEBI!16s%2Fg%2F11jk67hyl3?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:39:47.313Z
19,Farmacias FarmaCon Buenavista Culiacan,4.6,,Farmacia,,"C. Josefa Ortiz de Domínguez 2063-Local 2 y 3, Buena Vista, 80014 Culiacán Rosales, Sin.",667 712 7004,https://www.yza.mx/,,,,,"https://www.google.com/maps/place/Farmacias+FarmaCon+Buenavista+Culiacan/@24.8097101,-107.4031497,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd9c4e72ee797:0x5dfc06fb53716fcb!8m2!3d24.8313739!4d-107.3756911!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUlhNR0ppZDFoQkVBReABAPoBBAgAED8!16s%2Fg%2F1tld0m60?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:39:49.308Z
20,Farmacia cruz verde,4.1,,Farmacia,,"C. Josefa Ortiz de Domínguez 2604, Buena Vista, 80014 Culiacán Rosales, Sin.",667 753 2609,,,,,,"https://www.google.com/maps/place/Farmacia+cruz+verde/@24.8313739,-107.3947455,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd9f057e95873:0xc3d84f60bb5fc49b!8m2!3d24.8309762!4d-107.3760582!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTmtiQzE2TW5aQlJSQULgAQD6AQQIABBF!16s%2Fg%2F11c5xvk3d7?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:39:50.956Z
21,Farmacias ProntoAlivio,5,,Farmacia,,"Tamazula 2880-8, Fraccionamiento Amorada, 80014 Culiacán Rosales, Sin.",667 688 4428,,,,,,"https://www.google.com/maps/place/Farmacias+ProntoAlivio/@24.8313739,-107.3947455,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd983d66fc211:0x145d914fb4af7cb6!8m2!3d24.8310154!4d-107.3687592!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3ngAQA!16s%2Fg%2F11krc582yl?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:39:53.179Z
22,Farmacia Guadalajara,3.9,,Farmacia,,"Av Revolución 762, Guadalupe Victoria, 80240 Culiacán Rosales, Sin.",667 762 4525,https://www.farmaciasguadalajara.com.mx/,,,,,"https://www.google.com/maps/place/Farmacia+Guadalajara/@24.8313739,-107.3947455,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd7413c2f278d:0xa60340cc3d9a122b!8m2!3d24.7980422!4d-107.3655955!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUm9MV1pIVFZoUkVBReABAPoBBAgAEEk!16s%2Fg%2F1th5jxcz?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:39:54.936Z
23,Farmacias Farmacon Plaza Cinco,,,Farmacia,,"Blvd. Francisco Labastida Ochoa 550, Raquet Club, 80040 Culiacán Rosales, Sin.",667 712 7004,https://www.yza.mx/,,,,,"https://www.google.com/maps/place/Farmacias+Farmacon+Plaza+Cinco/@24.7980422,-107.3846499,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd1b54fdfc371:0xe51bfd99d4ba3a4f!8m2!3d24.8145873!4d-107.3889876!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBCHBoYXJtYWN54AEA!16s%2Fg%2F11mktll125?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:39:57.151Z
24,Dermofarmacia,4.4,,Farmacia,,"Blvrd Gral Gabriel Leyva Solano 713, Primer Cuadro, 80000 Culiacán Rosales, Sin.",667 712 1815,,,,,,"https://www.google.com/maps/place/Dermofarmacia/@24.8145873,-107.408042,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd0a49e8cbd79:0xdb6a1d43ab173a0d!8m2!3d24.8036886!4d-107.3863562!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUkJhMkZNT1hWUlJSQULgAQD6AQQIABBF!16s%2Fg%2F1wf3914n?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:39:59.492Z
25,Farmacias Especializadas,3.9,,Farmacia,,"Prol. Álvaro Obregón No. 603, Jorge Almada, 80200 Culiacán Rosales, Sin.",667 715 7950,https://www.farmaciasespecializadas.com/,,,,,"https://www.google.com/maps/place/Farmacias+Especializadas/@24.8145873,-107.408042,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcda05644c294d:0x284bcde891829e73!8m2!3d24.7990875!4d-107.3942119!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjFWZWs1dVZqUk1WR1J3VWxac01VNXRXa05rUkVWNFdUQk9WRlF6WXhBQuABAPoBBAhVEEo!16s%2Fg%2F1tnhys5t?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:01.377Z
26,Farmacias Moderna,3.7,,Farmacia,,"Mercado Garmendia, Calle Gral. Angel Flores 118 Pte, Primer Cuadro, 80000 Culiacán Rosales, Sin.",667 712 7004,https://www.yza.mx/,,,,,"https://www.google.com/maps/place/Farmacias+Moderna/@24.8145873,-107.408042,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd1c75dfc2bed:0x8a25fbc513401391!8m2!3d24.8086966!4d-107.3959504!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maASRDaGREU1VoTk1HOW5TMFZKUTBGblRVUjNNbGx0TWpSM1JSQULgAQD6AQQIABAV!16s%2Fg%2F11c616z0j0?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:02.763Z
27,FARMACIAS DEL AHORRO Francisco I Madero,4,,Farmacia,,"Boulevard Francisco I Madero, Heroico Colegio Militar, 80090 Culiacán Rosales, Sin.",800 711 2222,https://www.fahorro.com/,,,,,"https://www.google.com/maps/place/FARMACIAS+DEL+AHORRO+Francisco+I+Madero/@24.8145873,-107.408042,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd7b9b685ab39:0xdd36aac62e15bf0a!8m2!3d24.8049766!4d-107.3826957!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUm9kVWt0YUc5M1JSQULgAQD6AQQIABA5!16s%2Fg%2F11sctgcjfd?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:04.936Z
28,Farmacia FarmaSí - Lima,5,,Farmacia,,"C. Josefa Ortiz de Domínguez 2069, Buena Vista, 80014 Culiacán Rosales, Sin.",667 753 7567,,,,,,"https://www.google.com/maps/place/Farmacia+FarmaS%C3%AD+-+Lima/@24.8145873,-107.408042,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd9f05213e269:0x964b1b562bbaf6d4!8m2!3d24.8314155!4d-107.3753876!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3ngAQA!16s%2Fg%2F11c5wphjmv?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:07.174Z
29,Soriana Híper La Campiña,4.2,,Supermercado,,"Blvrd Dr Mora 1725, La Campiña, 80060 Culiacán Rosales, Sin.",614 152 0956,https://www.soriana.com/,,,,,"https://www.google.com/maps/place/Soriana+H%C3%ADper+La+Campi%C3%B1a/@24.8314155,-107.394442,15z/data=!3m1!5s0x86bcd75ee7a9a7d3:0x6cbeb6f18f269934!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd75f2b028bdb:0x844282c44e4182fb!8m2!3d24.8161506!4d-107.3649991!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgELc3VwZXJtYXJrZXSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTTVhRGhmYUZCbkVBReABAPoBBAgAECQ!16s%2Fg%2F1tf820w_?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:09.187Z
