position,name,rating,reviewCount,category,address,phone,email,website,instagram,facebook,whatsapp,hours,profileUrl,scrapedAt
11,CERRAJERIA AUTOMOTRIZ,5,45,Cerrajero,"CALLE CANAL DE PANAMA 2135, PORTABELO, 80014, 80014 Culiacán Rosales, Sin.",6674835326,,,,,,,"https://www.google.com/maps/place/CERRAJERIA+AUTOMOTRIZ/@24.8415527,-107.4322857,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd9b5df3c402d:0xbb265b8a055ddcba!8m2!3d24.8370308!4d-107.3597117!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUlFhRGMzUmpoblJSQULgAQD6AQQIABAS!16s%2Fg%2F11h23_5qjx?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:12.275Z
12,KEY TEST CERRAJERIA CULIACÁN,4.8,45,Cerrajero,"C. Lic. José Vasconcelos 3968, Emiliano Zapata, Guadalupe Victoria, 80240 Culiacán Rosales, Sin.",6673227040,contacto@keytest.com.mx,http://www.keytest.com.mx/,,,526673227040,,"https://www.google.com/maps/place/KEY+TEST+CERRAJERIA+CULIAC%C3%81N/@24.8370308,-107.3978205,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd71380a81719:0x7a3aad71d9f9c984!8m2!3d24.7934668!4d-107.3555487!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUm9PVW8yY0RWM1JSQULgAQD6AQQIABAe!16s%2Fg%2F11fvg_np42?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:16.330Z
13,CERRAJERIA LA LOMITA,5,45,Cerrajero,"Calle Constitución 46-ote, entre Obregón y paliza, Jorge Almada, Miguel Alemán, 80200 Culiacán Rosales, Sin.",6674260010,,https://cerrajerialalomita.negocio.site/?utm_source=gmb&utm_medium=referral,,,,,"https://www.google.com/maps/place/CERRAJERIA+LA+LOMITA/@24.7934668,-107.3936575,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd1b2f2a080db:0x8c6d6f45f62c9c86!8m2!3d24.7991665!4d-107.3936122!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY2-SAQlsb2Nrc21pdGjgAQA!16s%2Fg%2F11lfzp8qb4?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:18.465Z
14,Cerrajería Madero,5,45,Cerrajero,"Granados 48 Norte, Primer Cuadro, 80000 Culiacán Rosales, Sin.",6677153757,,,,,,,"https://www.google.com/maps/place/Cerrajer%C3%ADa+Madero/@24.7991665,-107.431721,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd0b29d7055a1:0x12e6c6dfdd5d7d30!8m2!3d24.8054943!4d-107.3872585!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaASNDaFpEU1VoTk1HOW5TMFZKUTBGblRVTkpPR1pYY21OUkVBReABAPoBBAgAEC8!16s%2Fg%2F1td_c3bv?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:20.358Z
15,CERRAJERIA LA LOMITA CULIACAN,5,45,Cerrajero,"Calle Constitución 46-ote, Miguel Alemán, 80200 Culiacán Rosales, Sin.",6674535215,,,,,,,"https://www.google.com/maps/place/CERRAJERIA+LA+LOMITA+CULIACAN/@24.7991665,-107.431721,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd1c9be09049f:0x62de10488d878fa1!8m2!3d24.7991143!4d-107.3934927!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTlNkVTAyVFRaUlJSQULgAQD6AQQIABAU!16s%2Fg%2F11r_t6vkq9?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:22.821Z
16,Cerrajeria Autochipkeys Humaya,4.8,45,Cerrajero,"Enrique Félix Castro 3108, Infonavit Humaya, Humaya, 80020 Culiacán Rosales, Sin.",6675790112,autochipkeys21@gmail.com,http://www.cerrajeriaculiacan.mx/,,facebook.com/autochip.cerrajeria,5216675790112,,"https://www.google.com/maps/place/Cerrajeria+Autochipkeys+Humaya/@24.7991665,-107.431721,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcda6e28bd6205:0x9d6cf8c330a0048!8m2!3d24.8239672!4d-107.416682!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkViRFZYVlhwblJSQULgAQD6AQQIABBD!16s%2Fg%2F1v1slnwt?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:27.198Z
17,Cerrajería sanalona,4.4,45,Cerrajero,"Blvd. Francisco I. Madero 1919, Miguel Hidalgo, 80090 Culiacán Rosales, Sin.",6677154021,,,,,,,"https://www.google.com/maps/place/Cerrajer%C3%ADa+sanalona/@24.8239672,-107.4547908,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd76e822ad28b:0x5fc5d366c0dfdff8!8m2!3d24.8021332!4d-107.3681303!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTmtjMWwxTTJKbkVBReABAPoBBAgAED4!16s%2Fg%2F1tg5vh8x?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:29.927Z
18,Cerrajería Especializada Águila Master,4.5,45,Cerrajero,"Mariano Escobedo 1264, Miguel Hidalgo, 80090 Culiacán Rosales, Sin.",6671525277,,,,,,,"https://www.google.com/maps/place/Cerrajer%C3%ADa+Especializada+%C3%81guila+Master/@24.8021332,-107.4062391,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd751eb685feb:0xb9fd124061edd140!8m2!3d24.8069707!4d-107.3780227!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTTFlRFJtTm1oM1JSQULgAQD6AQQIABBF!16s%2Fg%2F1vgw91ll?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:32.049Z
19,CERRAJERIA LAS AMERICAS,,45,Cerrajero,"esquina con avenidas, C. Profa Mariana Valdez 945, Lomas del Sol, Las Américas, 80016 Culiacán Rosales, Sin.",6671043500,,,,,,,"https://www.google.com/maps/place/CERRAJERIA+LAS+AMERICAS/@24.8021332,-107.4062391,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcdb62d712fc49:0x68d63d76a08c4575!8m2!3d24.8406391!4d-107.3853727!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY2-SAQlsb2Nrc21pdGjgAQA!16s%2Fg%2F11qqxr1bgp?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:34.384Z
20,CERRAJERIA LOS ANGELES,2.6,45,Cerrajero,"Blvd. California #3152-4 esquina con Calle Santa Cristina, Los Angeles FRACCIONAMIENTO, 80014 Culiacán Rosales, Sin.",6671751323,,,,,,,"https://www.google.com/maps/place/CERRAJERIA+LOS+ANGELES/@24.8406391,-107.4234815,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd9a008f1507f:0x4fd9976c1f3f4069!8m2!3d24.8515366!4d-107.3609546!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUk9ibU42TldaM0VBReABAPoBBAgMEA4!16s%2Fg%2F11fj813975?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:36.891Z
21,Cerrajeria Tres Rios,4.7,45,Cerrajero,"Blvd. Republica de Brasil 2293, Humaya, 80000 Culiacán Rosales, Sin.",6672144262,,,,,,,"https://www.google.com/maps/place/Cerrajeria+Tres+Rios/@24.8515366,-107.3990634,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcda72a9772753:0x69f516986ba955e8!8m2!3d24.8246784!4d-107.4089889!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUm9NMWxmYTJSbkVBReABAPoBBAgAEDE!16s%2Fg%2F1vnrlg43?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:39.183Z
22,Cerrajería Culiacán Suc.U de O,4.2,45,Cerrajero,"Lola Beltrán 3146, Horizontes, 80054 Culiacán Rosales, Sin.",6675790112,,,,,,,"https://www.google.com/maps/place/Cerrajer%C3%ADa+Culiac%C3%A1n+Suc.U+de+O/@24.8246784,-107.4470977,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcdbf616e3d2f7:0x6c5eab5e7929af59!8m2!3d24.8153499!4d-107.4289085!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTnFMV0ZmTVROQlJSQULgAQD6AQQIABAl!16s%2Fg%2F11h6typpvk?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:41.838Z
23,CERRAJERIA LOCKS AND KEYS,4.3,45,Cerrajero,"Av Revolución 1023, Guadalupe Victoria, 80240 Culiacán Rosales, Sin.",6677840809,,,,,,,"https://www.google.com/maps/place/CERRAJERIA+LOCKS+AND+KEYS/@24.8246784,-107.4470977,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd7413c2fd59d:0x25e9bdafed6c108a!8m2!3d24.7960976!4d-107.3660488!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUjRhbHBMVFV4UkVBReABAPoBBAgAECE!16s%2Fg%2F1vc_qt51?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:44.300Z
24,CERRAJERIA CONTROL KEYS-CHIP,4.7,45,Cerrajero,"Blvd. Rolando Arjona Amabilis 1412-L6, RESIDENCIAL AZALEAS, 80058 Culiacán Rosales, Sin.",6671548996,,,,,,,"https://www.google.com/maps/place/CERRAJERIA+CONTROL+KEYS-CHIP/@24.7960976,-107.4041576,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcda871dcd7179:0x28f8bd03f60d07d9!8m2!3d24.8179466!4d-107.4347797!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUkVOM0JIVFZaM0VBReABAPoBBAgAEEI!16s%2Fg%2F11c56rgllx?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:45.892Z
25,cerrajeria chip keys,4.7,45,Cerrajero,"Blvd. Ciudades Hermanas 222 oriente, Guadalupe, 80220 Culiacán Rosales, Sin.",6671430196,,,,,,,"https://www.google.com/maps/place/cerrajeria+chip+keys/@24.8179466,-107.4728885,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd14d802844eb:0x3f23d67c188f29d3!8m2!3d24.7930004!4d-107.3893926!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUTNkRTVMUm5wM1JSQULgAQD6AQQIABAu!16s%2Fg%2F11fv1mtk1x?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:48.749Z
26,Cerrajería Infonavit Humaya,5,45,Cerrajero,"Enrique Félix Castro 3108, Infonavit Humaya, Humaya, 80020 Culiacán Rosales, Sin.",6677504880,autochipkeys21@gmail.com,http://cerrajeriaculiacan.mx/,,facebook.com/autochip.cerrajeria,5216675790112,,"https://www.google.com/maps/place/Cerrajer%C3%ADa+Infonavit+Humaya/@24.7930004,-107.4275014,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcdbb2b91a7c21:0x67dfaebe8ab69578!8m2!3d24.8239822!4d-107.4163513!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY2-SAQlsb2Nrc21pdGjgAQA!16s%2Fg%2F11t2rhctwp?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:52.845Z
27,Cerrajería MY LOCK,,45,Cerrajero,"Blvrd Gral Gabriel Leyva Solano 861-L3, Primer Cuadro, Esq, 80000 Culiacán Rosales, Sin.",6673885033,,,,,,,"https://www.google.com/maps/place/Cerrajer%C3%ADa+MY+LOCK/@24.8239822,-107.4544601,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd7ae6ade646b:0x29d882a208bc8cc1!8m2!3d24.8039338!4d-107.3835075!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY2-SAQlsb2Nrc21pdGjgAQA!16s%2Fg%2F11xrh0vypc?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:06:55.425Z
28,Cerrajería Seanik,5,45,Cerrajero,"Dr. Enrique Cabrera 1990, Humaya, 80020 Culiacán Rosales, Sin.",6674259960,,,,,,,"https://www.google.com/maps/place/Cerrajeria+Y+Herreria/@24.8039338,-107.4216163,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd74ea41bb675:0xb2b264468ef55609!8m2!3d24.8007722!4d-107.3785499!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY2-SAQlsb2Nrc21pdGjgAQA!16s%2Fg%2F11bzz5l4wh?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:07:04.857Z
