position,name,rating,reviewCount,category,address,phone,email,website,instagram,facebook,whatsapp,hours,profileUrl,scrapedAt
11,Llantera Móvil P Mazatlán,4.4,,,"C. 1 de Octubre 10a, Hogar del Pescador, 82134 Mazatlán, Sin.",6691061557,milenabbrandao@gmail.com,https://llanteramovilp.com/,,facebook.com/108083122276003,526691061557,,"https://www.google.com/maps/place/Llantera+M%C3%B3vil+P+Mazatl%C3%A1n/@24.7969017,-107.4430923,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x8698ad9266e44101:0xf5c7f015a3b41e6e!8m2!3d23.2744043!4d-106.4077583!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEQdGlyZV9yZXBhaXJfc2hvcJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyMTRWMlJWVmtkUFZFNVdUMFZrZGxJd2FIZFRNMEoxVm10S2FsUnRZeEFC4AEA-gEECAAQSg!16s%2Fg%2F11v0gymcm6?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:12:42.486Z
12,Llantera (P) Móvil Mazatlán,4,,,"Av Sinaloa 930C, Sanchez Celis, 82120 Mazatlán, Sin.",6691061557,milenabbrandao@gmail.com,https://llanteramovilp.com/,,facebook.com/108083122276003,526691061557,,"https://www.google.com/maps/place/Llantera+(P)+M%C3%B3vil+Mazatl%C3%A1n/@23.2744043,-106.5601936,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f5300309eed7d:0xb3fa84c1f013b4d9!8m2!3d23.246531!4d-106.4328074!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEQdGlyZV9yZXBhaXJfc2hvcJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyNUdVRlpGYjNsVlZ6VllVMnhDU1UxR1NuSmFSVlpDVVZVeFVHTnNSUkFC4AEA-gEECAAQNg!16s%2Fg%2F11w59g2sm0?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:12:43.450Z
13,Llantera Mazatlán,4.7,,Tienda de neumáticos,"Av. Munich Local 1202-A, Jaripillo, 82136 Mazatlán, Sin.",6692517902,,,,,,,"https://www.google.com/maps/place/Llantera+Mazatl%C3%A1n/@23.2744043,-106.5601936,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f53e7951ed65b:0x108ab07c65700b2!8m2!3d23.2584046!4d-106.3983475!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEJdGlyZV9zaG9wmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ4d2RsTXpiRzFoYWs1cldtdEdWMU13TlZWUFdFcDBVVmQzTUZWSVl4QULgAQD6AQQIABAS!16s%2Fg%2F11f856hqd0?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:12:43.986Z
14,Llantera Barron,4.4,,Taller de reparación de remolques,"Lib. de Mazatlán 11, Urías, 82099 Mazatlán, Sin.",6692172430,,,,,,,"https://www.google.com/maps/place/Llantera+Barron/@23.2744043,-106.5601936,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f525c0f99ab59:0x12ba6e09a16c622a!8m2!3d23.2175075!4d-106.3752065!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgETdHJhaWxlcl9yZXBhaXJfc2hvcJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQydE9TbUZyTldaaVJGSm1XakpvYWxZeVVubFRSMnQ2WXpCa1RGWklZeEFC4AEA-gEECAAQLQ!16s%2Fg%2F11f30wz0nz?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:12:44.542Z
15,Llantera móvil Los Cuates,4.1,,Tienda de neumáticos,"Av. Lib. Núm. 2, Av. Juan Pablo II, Jaripillo, 82136 Mazatlán, Sin.",6691743360,,,,,,,"https://www.google.com/maps/place/Llantera+m%C3%B3vil+Los+Cuates/@23.2744043,-106.5601936,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f5329b4a31a1d:0x40cb45e86f8cdf98!8m2!3d23.2598629!4d-106.3952833!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEJdGlyZV9zaG9wmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5QTUhFMlQxVkJFQUXgAQD6AQQIABA_!16s%2Fg%2F11cnc9yw5v?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:12:45.094Z
16,Llantera Rodríguez,4.4,,,"Av.Santa rosa y calle pípila, Burócratas, 82120 Mazatlán, Sin.",6692762252,,,,,,,"https://www.google.com/maps/place/Llantera+Rodr%C3%ADguez/@23.2744043,-106.5601936,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f5391c67e7175:0xa93656fbd18a1886!8m2!3d23.2515012!4d-106.411864!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEQdGlyZV9yZXBhaXJfc2hvcJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSb2FVbExTRGgzUlJBQuABAPoBBAgAECc!16s%2Fg%2F11tfwlgn39?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:12:45.656Z
17,Llantas y grúas Chavarín 24/7,4.4,,Tienda de neumáticos,"Chico Michel 18, Luís Echeverría, 82160 Mazatlán, Sin.",6692801016,gruaselpelon_mzt@hotmail.com,http://llanterasygruaschavarin.com/,,,5216699412958,,"https://www.google.com/maps/place/Llantas+y+gr%C3%BAas+Chavar%C3%ADn+24%2F7/@23.2744043,-106.5601936,12z/data=!3m1!5s0x869f53251d75ebb9:0xab8038295a1bd69!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f53251dbcdabf:0xc27d2aede11e600c!8m2!3d23.2532431!4d-106.4032786!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEJdGlyZV9zaG9wmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5xTTA5WFkxbEJFQUXgAQD6AQQIABAm!16s%2Fg%2F11hd1mztpw?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:12:48.367Z
18,Llantera Zamudio,4.7,,Tienda de neumáticos,"Av. Juan Pablo II 14, Villa Galaxia, 82150 Mazatlán, Sin.",6691760717,gerencia@llanterazamudio.com,http://llanterazamudio.com/,,,5216694312754,,"https://www.google.com/maps/place/Llantera+Zamudio/@23.2744043,-106.5601936,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f52f7ae0ffc97:0x6f00efddfa1adba9!8m2!3d23.2400226!4d-106.4120081!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEJdGlyZV9zaG9wmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5zTTJKTFUwSlJFQUXgAQD6AQQIABAx!16s%2Fg%2F12hk91fln?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:12:51.125Z
19,Llantera movil El Noa,4.7,,,"Servicios a domicilio, Fraccionamiento rincon de urias #3821, 82195 Mazatlán, Sin.",6692287247,,http://www.llanteramovilelnoa.com.mx/,,,,,"https://www.google.com/maps/place/Llantera+movil+El+Noa/@23.2744043,-106.5601936,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f53c9d254d757:0xf8906b84dcc0e849!8m2!3d23.2403157!4d-106.3678868!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEQdGlyZV9yZXBhaXJfc2hvcJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VObGFHWXpVRlZSRUFF4AEA-gEECAAQDw!16s%2Fg%2F11szxc2m90?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:12:52.358Z
20,Llantera Movil Shaddai Mazatlan,5,,,"Tamarindo 65, Col. Ampliación, Bugambilias la Esperanza, 82139 Mazatlán, Sin.",6699251490,,https://www.facebook.com/profile.php?id=61558259833117&mibextid=qi2Omg&rdid=m8VvOj0Wcklp4LU5,,facebook.com/people,,,"https://www.google.com/maps/place/Llantera+Movil+Shaddai+Mazatlan/@23.2744043,-106.5601936,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f531bb199f7ef:0x91f6129be093ce31!8m2!3d23.2589899!4d-106.3857499!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEQdGlyZV9yZXBhaXJfc2hvcJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOVUxYWllTbVpSRUFF4AEA-gEECAAQHw!16s%2Fg%2F11vz3ymhfp?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:12:56.567Z
21,LLANTAS LLYASA Suc. Mazatlán,4.5,,Tienda de neumáticos,"Ave Ejercito Mexicano y Calle Rio Grijalva, C. Rio Grijalva y, Tierra y Libertad, 82019 Mazatlán, Sin.",6691470073,,http://llyasa.com/,instagram.com/llyasallantas,facebook.com/tr,526442123315,,"https://www.google.com/maps/place/LLANTAS+LLYASA+Suc.+Mazatl%C3%A1n/@23.2744043,-106.5601936,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x1407af045ac6a3a3:0xd34c221854b5b388!8m2!3d23.2313583!4d-106.4224312!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEJdGlyZV9zaG9wmgEkQ2hkRFNVaE5NRzluUzBWTlpWOTNObGhRTWxveWIzRm5SUkFC4AEA-gEECAAQMw!16s%2Fg%2F11b7c1sn78?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:12:58.559Z
22,llANTERA El NEGRO,4.7,,Tienda de neumáticos,"Antonio Rosales 2225, Centro, 82000 Mazatlán, Sin.",6691465199,,,,,,,"https://www.google.com/maps/place/llANTERA+El+NEGRO/@23.2744043,-106.5601936,12z/data=!3m1!5s0x869f539794038707:0x982fab18fbed1866!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f5397946f9a8b:0x48f5da90ac5d717c!8m2!3d23.207003!4d-106.4187369!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEJdGlyZV9zaG9wmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5LZW5WRWR6aEJSUkFC4AEA-gEECAAQMg!16s%2Fg%2F11b76c240v?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:12:59.109Z
23,Llantera Movil Tirado,4.6,,Tienda de neumáticos,"Av. Bicentenario Juárez 119-B, Francisco Villa, 82127 Mazatlán, Sin.",6699409374,,https://www.facebook.com/llantera.tirado.3,,facebook.com/llantera.tirado.3,,,"https://www.google.com/maps/place/Llantera+Movil+Tirado/@23.2744043,-106.5601936,12z/data=!3m1!5s0x869f534e16e39593:0x6700c22463bcbf8d!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f535055555555:0x68eff2476b716e28!8m2!3d23.2579638!4d-106.4278654!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEJdGlyZV9zaG9wmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVI0TUZwRFYwdG5FQUXgAQD6AQQIABA3!16s%2Fg%2F1w112ml2?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:00.491Z
24,Llantera Móvil 24hr “Online”,5,,Taller de reparación de automóviles,"Río Baluarte 411, Palos Prietos, 82010 Mazatlán, Sin.",6692230533,,,,,,,"https://www.google.com/maps/place/Llantera+M%C3%B3vil+24hr+%E2%80%9COnline%E2%80%9D/@23.2744043,-106.5601936,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f530029001595:0xe1b4a2a514898e9b!8m2!3d23.2174931!4d-106.4197652!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEQYXV0b19yZXBhaXJfc2hvcJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyeHJlRk5zU2s1UmVscHJaRmQwU2t4VVFqVmhhekZUVlc1YWExVlZSUkFC4AEA-gEECAAQEg!16s%2Fg%2F11yrv6lb12?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:01.055Z
25,Llantera P Móvil Mazatlán,,,,"Av Río Piaxtla 702, San Ángel, 82014 Mazatlán, Sin.",6691061557,milenabbrandao@gmail.com,https://llanteramovilp.com/,,facebook.com/108083122276003,526691061557,,"https://www.google.com/maps/place/Llantera+P+M%C3%B3vil+Mazatl%C3%A1n/@23.2744043,-106.5601936,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f53df86efe2dd:0x1a99defcac8c4f57!8m2!3d23.2223275!4d-106.41754!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb5IBEHRpcmVfcmVwYWlyX3Nob3DgAQA!16s%2Fg%2F11ywxl2r4c?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:02.088Z
26,Llantera movil HERNANDEZ,5,,,"C. Vicente Suárez 2207, Morelos, 82170 Mazatlán, Sin.",6691606252,,,,,,,"https://www.google.com/maps/place/Llantera+movil+HERNANDEZ/@23.2744043,-106.5601936,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f5300185d094d:0xb50aa3c79246b5af!8m2!3d23.2399985!4d-106.4071574!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb5IBEHRpcmVfcmVwYWlyX3Nob3DgAQA!16s%2Fg%2F11xkxm45y9?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:02.650Z
27,LLANTERA MOVIL LA MAS CERCANA,5,,,"Av. Juan Pablo II, Manuel J. Clouthier, 82020 Mazatlán, Sin.",6692663224,,,,,,,"https://www.google.com/maps/place/LLANTERA+MOVIL+LA+MAS+CERCANA/@23.2744043,-106.5601936,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f534fc8a9af19:0x1c7e99afb9fda037!8m2!3d23.2237237!4d-106.4077224!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEMdGlyZV9zZXJ2aWNlmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ4YU1HTXlPVFZpVlZad1ZteGFjR1Z1YUdwa00xSmhXV3BrVTFSV1JSQULgAQD6AQQIABAU!16s%2Fg%2F11wvy8wz2j?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:03.217Z
